x (m),y (m),u_x (m),u_y (m),u_magnitude (m),von_mises (GPa),stress_xx (GPa),stress_yy (GPa),stress_xy (GPa)
15.875,0.347050324430488,8.43485521808653,-249.33397140082855,249.47660426793385,28.776875428344958,28.215522564716377,-0.18431028046968748,-1.1978885003370663
14.875,0.3470503244305118,8.276986696277472,-225.226668806248,225.37870540565646,35.327923323181906,34.668924858179565,-0.1441721579520792,-1.4255129295008824
20.49385326484193,0.13310533290085041,3.381428876290546,-364.7337537370738,364.7494279315347,3.4060326694245533,2.644438420874255,-0.13456206960352166,-0.9841414094263601
3.875,-0.3470503244304929,-3.511687163633595,-20.92160234757748,21.21427329713154,153.36526106494887,-151.09078675784582,0.10520853029474328,-2.405461176582225
3.625,-0.0851212273702427,-0.8135373223245002,-18.409898412029257,18.427864838772077,58.57567801476656,-38.33789258996836,-1.2477352307683927,-4.978554280981183
21.370044442570858,-0.07726042260650923,-1.965850021905798,-387.028113120693,387.03310570553595,2.128547267178784,-1.0125086739477007,-0.06234166030790493,-0.832431410343249
1.375,-0.3470503244304932,-1.3785799418886062,-2.8703141717106995,3.18420886571545,192.52401020588337,-189.60056003895224,0.5489962416652463,-4.810593922434433
1.875,-0.34705032443049366,-1.8422270248965824,-5.225895334054797,5.541099390351613,184.85530278715635,-182.17195679441863,0.7240129579370944,-1.7240031689279645
19.25513355082591,-0.13092656671366049,-3.3021321725136215,-333.3503363358331,333.36669121569093,5.223694145831838,-4.183869201079373,0.06384725017170659,-1.3709223075041925
5.121697021807352,0.07907731129540127,1.0033953247440686,-35.21417834829588,35.228470857011494,47.02933264316795,29.485144355284593,0.5356571922192027,-3.638582678855055
3.375,-0.3470503244304925,-3.123521562700846,-16.111520906621433,16.411504893737096,161.94707149058502,-159.30149101547093,0.872606602372502,-4.302730752002485
8.125,0.3470503244304932,6.138476280663511,-81.42396812193799,81.65502725350498,98.5861604421429,96.96435423684595,-0.6928254554229403,-2.3363035999311634
2.625,0.3470503244304936,2.504563857541691,-9.977885840494597,10.287421735422665,174.18231719442605,171.37575885996023,-1.280407411947507,-3.300670031990959
1.62420444524851,-0.08449585738859776,-0.39132674287192143,-3.917315679536172,3.9368132738074695,69.92029567436883,-45.97620272918499,-1.8118184305964677,-5.772791351385683
5.505163329292769,-0.1321245610261302,-1.7723561763855444,-40.24679643662995,40.28580233565544,54.29415606664839,-48.072195910893136,0.9688001637757059,-4.890622734054871
9.875,-0.347050324430486,-6.899914504564452,-114.4416637887777,114.6494798545285,79.12305496110287,-77.93796335855802,0.29774033876689165,-1.4440832108723294
17.29106458798911,-0.10447205784192601,-2.5891892739954514,-284.1410773943251,284.1528739321572,8.557093641791095,-5.940215252268944,0.032355300051910146,-1.8218794089008377
4.875000000000001,0.347050324430496,4.23852008463627,-32.159024375512566,32.43713768649565,139.80790549620562,137.57952179624695,-0.507097791445697,-3.554586734074403
21.75013574687322,0.1314363106298515,3.351655694956509,-396.7160243108454,396.730182291316,2.0426567980153183,1.3639752929579914,-0.11332280227659794,-0.7531191512686498
7.503491609518489,-0.1311980997486787,-2.2006596526562614,-70.65766012362702,70.69192200706402,43.757837500963596,-38.65647864204789,0.6250126727437375,-4.299421227085202
6.125,0.3470503244304904,5.049687664227349,-48.97936889728051,49.23898783567895,123.0923980231545,121.07896788206378,-0.6798009257819424,-3.399119795740353
17.875,0.3470503244305291,8.661021004894314,-298.6837032566153,298.8092499838869,17.711500879872347,17.270322683954763,-0.2064515167916342,-1.0957080720536152
6.875000000000009,0.0851212273702441,1.3447588925634344,-60.3784951402605,60.39346861939284,42.82598992216884,27.971332890189416,0.47121147559804777,-4.493348715948558
6.625,0.347050324430494,5.3443410524420525,-56.49237204049907,56.7446039729504,116.17561027803549,114.34910941437317,-0.3959650303590606,-2.3935778957842313
14.24970146895097,-0.13142530663164811,-3.088467816407361,-210.39234713668205,210.41501459528766,16.902426909382935,-14.826277856205099,0.38007391228864973,-2.4808939747510044
17.50190712189574,-0.1373174045357998,-3.4111426633545827,-289.3809268869627,289.4010309937188,8.957452844190088,-7.619432876966337,0.14162325763652395,-1.7805519828857426
22.125,-0.3470503244304992,-8.850381865968727,-406.27808917576533,406.37447631893,2.952341129786782,-2.8118450279237086,0.011206568530219731,-0.3991078158463778
21.125,-0.3470503244304752,-8.830753819406413,-380.78823057262076,380.8906125853541,5.252324254463076,-5.084792079833037,-0.005500672709146426,-0.5206528055150708
18.375,0.34705032443049244,8.701279410316154,-311.19864081129964,311.3202632437803,15.242410317948956,14.8830398728939,-0.13314061297757965,-0.877892633155852
20.881053579555324,-0.07672976565955991,-1.9496050092350694,-374.5782868925025,374.58336051006586,2.6334077259150086,-1.2036438482875893,-0.06552035325073509,-1.029701966484599
18.1242156984813,0.0851297415802207,2.1303723796951832,-304.9104166633242,304.91785890019327,6.685408108228736,4.00804681616897,0.04968759699235513,-1.6172907184784868
12.63333333333337,0.07912706925425908,1.776774237513634,-173.1541692113781,173.1632849133258,18.922398156921677,11.782194391987224,0.4327473235088704,-3.2154903404972384
12.34274015432722,0.3172136550391249,7.050354181553011,-166.66112059700941,166.81018138212144,50.25556654747864,49.53248255199564,-0.09416439693722123,-2.083506433842366
23.625,-0.3470503244305237,-8.862460298530802,-444.57843022374425,444.6667559226253,0.7523933769002173,-0.6567385347963876,0.002303096581389213,-0.18679308383647922
12.12544262988841,0.35022483905072066,7.724268632191843,-161.84776802301934,162.0319855458648,58.5220159945532,57.62696696810201,-0.4121551840668006,-1.7297962115136458
0.1830127018922194,-0.3169872981077807,-0.15976947125400637,-0.06188309298549785,0.17133534703100975,195.1562365908794,-198.6023199907252,-17.13786285242031,-7.452719241458273
0.1830127018922194,0.3169872981077807,0.16110571238556431,-0.06316407945801779,0.17304551856964964,195.88598763774212,199.57181506665768,17.517566056735433,-7.747067409508952
24.816987298107858,0.3169872981078592,8.099667836880469,-475.0301743554179,475.0992224443296,0.11781646478314713,0.020040766181003485,-0.09283350423495469,-0.025337649234339423
24.816987298107875,-0.31698729810786186,-8.095992014003931,-475.03001564527153,475.0990011046516,0.0496265426988244,-0.020466891385406236,-0.00660236440526427,-0.025108021576650895
23.95201787065461,0.10648580913064301,2.721815083213984,-452.9324530508204,452.9406311029965,0.47399926574415174,0.10688720046031597,-0.0621071834445797,-0.2490993069877334
1.047897345242229,0.106546281506785,0.3243196187126611,-1.6512100199257445,1.6827589681784803,73.60189825585385,54.416092954042426,1.6059960791052148,-5.758791709110653
11.93854845150397,0.10866531752997059,2.3820346195701045,-157.72322021537556,157.74120667738248,20.500154658217202,18.079270754220065,-0.35247242614461094,-3.171298672712988
13.0657332804214,0.107002611065445,2.434760450991531,-182.94750010623846,182.96370091790294,17.87420855182628,15.41816239363714,0.007291230416787698,-3.0138727720793086
14.05695238898207,0.11023174629940741,2.5789031281471,-205.8670192002844,205.88317157007916,15.203752258910605,13.063304891985235,-0.20247688951975926,-2.4158059506928375
19.064072876780468,0.1082053271626638,2.7277325621235007,-328.5295470366354,328.5408708228358,5.003084097647622,3.8346919392283607,-0.11160492723946144,-1.3849333920031075
11.312361195296589,0.1084167768564044,2.3131497428415178,-144.15657449421008,144.17513180724876,23.552636630254657,20.60394517411239,-0.0845182238711833,-3.5004740331781523
10.43377927010645,0.1065171116430898,2.185681144367635,-125.73402295986985,125.75301877783262,23.749837991727247,21.341461450810343,0.21387999871027363,-3.1045365334406108
22.806952388982,-0.1102317462994419,-2.812178150311239,-423.6846906295059,423.6940233467652,1.0702068717879867,-0.5738138677275442,-0.026932865255488454,-0.5048359130923264
7.3180476110179535,0.1062746046467022,1.750374859102758,-67.56631384726748,67.58898267509896,37.81759366521543,32.949129900504516,0.058211880176826755,-4.848699889504741
9.181952388982053,-0.1062746046466978,-2.0280638071617636,-100.89535582297741,100.91573648074488,28.470847214561953,-25.963811275636424,-0.20769594639059427,-3.143543697147079
4.282016074383181,-0.12790422640253732,-1.4029702131853012,-25.21253309206328,25.251537583629855,61.69970005905874,-55.501811333554414,1.067190546968091,-5.227469438105264
17.6861160549789,0.1060076459445187,2.641614058953095,-293.9683339062245,293.9802025042468,6.336286545251587,5.424534755683308,0.016981612269306796,-1.5693594659989152
5.283444570427171,0.1299781078296103,1.6898056025355377,-37.30509439245489,37.34334626950737,57.41831205566817,52.01299031635187,-1.040753359734476,-5.358923977849053
20.058760168677725,0.10925088217732559,2.77022193027227,-353.68918689267866,353.700035417509,3.5557971577793417,2.575203800317117,-0.06977869848686048,-1.1450494056360634
17.05695238898204,0.1102317462994013,2.7256595367892116,-278.3414162464556,278.3547614430066,8.505040568480796,7.1474140441395315,-0.17064808924231156,-1.7704262148932053
1.1768395354133412,-0.08896083301257428,-0.30659293103453245,-2.0831941217899503,2.1056345776085053,63.75358151717311,-39.58861630138267,-0.9878944301272401,-6.969318995256613
19.65665715931857,0.0856699950897725,2.1681953432119254,-343.5010218083728,343.5078646180354,4.075896687370792,2.2044015200013285,-0.009891785863256633,-1.320261467809685
2.0915146278414407,-0.08547508641127849,-0.499259068207437,-6.409829861485857,6.429244004576523,62.174315144798875,-40.82439428591044,-1.7433778244729223,-4.530697904928122
3.181952388982043,-0.1062746046467076,-0.9145963352085621,-14.378284806593188,14.407343975760606,52.98148746134191,-47.947500922256474,-0.5741692284682829,-4.307562278057661
7.907971645026183,0.08532408592398677,1.4821916542260944,-77.58592860073311,77.60008510908938,35.207098349194126,22.511542708965038,0.6356602384362283,-4.66910511033436
2.4319523889820447,0.10627460464670721,0.7220157498262909,-8.58962169934452,8.619913438129611,55.645540499768636,50.582240646044916,0.8083804478050427,-4.575216737187406
2.840727481533439,0.08598205837709175,0.6645203652280186,-11.566744126010658,11.585817061925535,57.67489148755376,37.78162079124458,1.6967978369878989,-4.228065417365882
8.306952388982044,0.1102317462994021,1.9749292333390935,-84.65657223627346,84.67960538566582,33.91726591770853,30.55701170321041,-0.4264048212776238,-3.4609408385649187
4.65880744548227,0.08578592061428916,1.0108617865965162,-29.522473561717952,29.539774656451538,48.84476870845096,31.59551035782592,1.1822376800659808,-5.6722511459967055
5.906554097054236,0.08650723676243448,1.2249528020876674,-45.80420725431486,45.82058392866216,44.02934841901052,28.898152564455387,0.9768756017841537,-4.974491375282632
10.09150293178744,-0.08613173066481562,-1.73136760098038,-118.76432961473594,118.7769490372916,26.74364669891916,-17.469529925097373,-0.7177988690910163,-3.117732962636446
14.466855834965891,0.12931978997899818,3.05668313463314,-215.51799073903308,215.53966605702882,16.47223523572028,14.756514143898022,-0.33700849137488226,-2.1844196880494966
21.94304761101809,-0.1102317462994926,-2.8090675852302036,-401.63589093474354,401.6457142154558,1.6049621731830934,-1.0094371010972765,-0.02276489428820636,-0.7199840155599061
13.465925167208782,0.12982384281804848,2.9904941733114696,-192.12346862901745,192.14674145934836,19.707866550932504,17.77377546663522,-0.3563741367846445,-2.3010623467798674
20.71845235157966,-0.1285934461763831,-3.2666943286152788,-370.44258853044704,370.45699168591045,3.086034258047088,-2.388493670101853,0.006939515029593667,-0.9699515544884185
21.53313459324799,-0.1293897614669309,-3.294680913927306,-391.18405036849117,391.197924566354,2.2966115370409828,-1.6250191388596398,0.002968929674729156,-0.8256717813070987
23.436116054978726,-0.10600764594453971,-2.7056106787857277,-439.7533708245254,439.76169396694587,0.6620272225977781,-0.2489852325526079,-0.03778151699398533,-0.35732354237964875
23.82298088839526,-0.08908891597354543,-2.2737935812350796,-449.63592547662813,449.64167468827213,0.5062102598752749,-0.10768702084371441,-0.04335478594282567,-0.27477240278059856
24.42724766947853,-0.1121212140422526,-2.862392478176399,-465.07328702258184,465.0820955408711,0.2410947395290431,-0.04711966078148372,-0.030948398754152402,-0.13547684885182315
0.572752330521335,-0.1121212140423548,-0.1904809722280595,-0.49219253996624834,0.5277655702860634,80.2460102381772,-67.98846291600434,2.7559591691833227,-4.135569800373685
